"GEOID","NAME","median_hh_income","gini","prop_owner_occ","prop_renter_occ","unemploymentrate","singlerate","rent_pct_incomeE","snap_pct","majority_race","xsite","evict_pct","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct"
75042,"ZCTA5 75042",50549,0.4062,0.517149929278642,0.482850070721358,0.0531122448979592,0.25113913319911,33.1,18.1311881188119,"HISPANIC","DALLAS",0.026913218601245,80.3843503560217,19.6156496439783,9.88694076512773,56.7439961207667,12.1251563177909,1.62825715233647
75135,"ZCTA5 75135",78580,0.3492,0.826547921967769,0.173452078032231,0.0128671328671329,0.185854414042333,22,7.80322307039864,"WHITE","DALLAS",0.00244498777506112,17.737335325275,82.262664674725,1.48037484720902,13.7715605052288,0.353116936031509,2.13228303680565
75143,"ZCTA5 75143",50390,0.4388,0.793407005057127,0.206592994942873,0.065100031756113,0.177531775317753,26.8,13.3920209777112,"WHITE","DALLAS",0.00181323662737987,19.0627153687112,80.9372846312888,1.57822191592006,15.3824948311509,0.344589937973811,1.75740868366644
75182,"ZCTA5 75182",136118,0.3306,0.966129032258065,0.0338709677419355,0.0407850352652561,0.13892365456821,NA,1.34408602150538,"WHITE","DALLAS",0.0634920634920635,48.7430830039526,51.2569169960474,7.76284584980237,12.3794466403162,23.7312252964427,4.8695652173913
75204,"ZCTA5 75204",81529,0.4828,0.197129566598593,0.802870433401407,0.038879434480953,0.596635367762128,24.1,7.4710687542546,"WHITE","DALLAS",0.0189359146470713,44.5950813766906,55.4049186233094,13.138160264597,19.8808003405705,8.07217473884141,3.50394603268167
75216,"ZCTA5 75216",27288,0.5008,0.489827940699059,0.510172059300941,0.0835509138381201,0.488930839196842,37.5,31.9445947408289,"BLACK","DALLAS",0.0807084526460918,96.793369212594,3.206630787406,54.8933935904889,41.0373731880661,0.140641701202018,0.721960732837024
75217,"ZCTA5 75217",40475,0.4086,0.595076923076923,0.404923076923077,0.0323100407055631,0.288661008958039,34,23.5774358974359,"HISPANIC","DALLAS",0.039918946301925,94.580711730202,5.41928826979801,23.7800432914998,70.4114935567444,0.227672913652524,0.161501968305239
75220,"ZCTA5 75220",47111,0.5713,0.315997778086377,0.684002221913623,0.038156419763732,0.229607541362062,29.3,14.1716428273851,"HISPANIC","DALLAS",0.0233478834636078,62.9865028922374,37.0134971077626,3.08981408745745,57.7733342855102,1.16879716251279,0.954557356756885
75224,"ZCTA5 75224",42663,0.4545,0.464076636508781,0.535923363491219,0.10288450309471,0.318519282326253,33.6,22.8312932410857,"HISPANIC","DALLAS",0.0696789142667991,92.2190891679081,7.78091083209193,26.6838689082784,64.1147052564375,0.947010002128112,0.473505001064056
75238,"ZCTA5 75238",70593,0.4893,0.504900039200314,0.495099960799686,0.0327317044861006,0.204252431576566,30.3,9.48647589180714,"WHITE","DALLAS",0.0568487727632621,48.9727374504524,51.0272625495476,15.4134769584556,25.9765802293564,6.10911071439378,1.47356954824654
75134,"ZCTA5 75134",54140,0.4019,0.548529007423701,0.451470992576299,0.0644645711241343,0.419942816297355,38,20.6901292273852,"BLACK","DALLAS",0.035931790499391,94.6204122674711,5.37958773252891,71.8634306869601,19.3701723113488,0.904977375565611,2.4818318935966
75226,"ZCTA5 75226",49115,0.356,0.0538023797206415,0.946197620279358,0.0398496240601504,0.280269058295964,28.5,7.81169167097775,"NO MAJORITY","DALLAS",0.032258064516129,62.4153745359249,37.5846254640751,19.7859794715003,39.2662153308583,1.5068792312732,1.85630050229308
75125,"ZCTA5 75125",63927,0.3872,0.785264178380999,0.214735821619001,0.0672090555359038,0.18355529820498,21,13.6209403780902,"HISPANIC","DALLAS",0.00225733634311512,64.3692696806829,35.6307303193171,7.11349984192223,56.8289598482453,0.0632311097059753,0.363578880809358
75227,"ZCTA5 75227",43890,0.4202,0.561379002067386,0.438620997932614,0.0377582249426167,0.311253903435023,32.4,19.8022014862826,"HISPANIC","DALLAS",0.0611464968152866,91.9431279620853,8.05687203791469,28.2607970095454,62.6243241439156,0.265336092383686,0.792670716240571
75137,"ZCTA5 75137",65291,0.4042,0.711194460473168,0.288805539526832,0.0646938775510204,0.394270122783083,34.4,12.3485285631852,"NO MAJORITY","DALLAS",0.040959040959041,75.5473705749949,24.4526294250051,42.3470431757725,31.0108450992429,1.04870063433599,1.14078166564354
75149,"ZCTA5 75149",50648,0.3875,0.622670636233322,0.377329363766678,0.0480659945004583,0.371189979123173,32.1,20.0849046201345,"NO MAJORITY","DALLAS",0.0447106954997078,71.4146583323004,28.5853416676996,24.3673968090946,42.9426451578631,1.69107361039789,2.41354275494484
75150,"ZCTA5 75150",54440,0.3914,0.463388029972494,0.536611970027506,0.0460017334917017,0.315112975240157,30.1,13.3548325903443,"NO MAJORITY","DALLAS",0.0596553247901016,72.6426134396994,27.3573865603006,21.7978935570536,45.2407245636301,3.10032799854955,2.50366732046612
